,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
253,4,132.0,0,0.0,7,1413.333333,0.036,0.029285714,0.0,0.0,3,3,2,7,8,2,0,0
254,0,0.0,0,0.0,35,1621.766667,0.007894737,0.040131579,0.0,0.0,11,2,2,1,2,2,1,0
255,2,231.49999999999997,0,0.0,28,920.7,0.0,0.015555556,0.0,0.0,11,1,8,3,20,2,0,0
256,0,0.0,0,0.0,9,436.0,0.0,0.022222222,0.0,0.0,11,2,2,3,2,2,0,0
257,1,82.0,0,0.0,59,1927.122222,0.007909605,0.023728814,0.0,0.0,5,2,2,9,13,2,0,1
258,5,231.49999999999997,0,0.0,38,1712.776667,0.013333333,0.040833333,0.0,0.0,8,2,2,8,1,2,0,0
259,2,178.0,0,0.0,36,943.6190476,0.031944444,0.048194444,0.0,0.2,5,3,2,1,13,2,0,0
260,5,161.1076923,0,0.0,44,2982.063248,0.016352201,0.037389344,0.0,0.0,11,1,1,4,1,2,0,1
261,0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,3,2,2,3,1,2,0,0
262,10,231.49999999999997,0,0.0,36,940.1044266,0.0,0.002845528,0.0,0.0,8,2,2,2,2,2,0,1
263,8,108.3844538,0,0.0,65,2008.900974,0.001449275,0.02037037,0.0,0.0,12,2,2,3,2,2,0,0
264,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,12,2,2,7,1,2,1,0
265,8,77.0,0,0.0,36,2670.869444,0.0,0.018461538,0.0,0.0,5,2,5,7,2,2,0,0
266,0,0.0,0,0.0,5,430.1666667,0.0,0.041666667,0.0,0.0,11,3,2,1,2,2,0,0
267,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,2,10,3,1,2,0,0
268,0,0.0,0,0.0,7,277.1666667,0.028571429,0.05,0.0,0.0,11,3,2,4,13,2,0,0
269,2,88.0,0,0.0,16,1106.333333,0.025,0.053125,0.0,0.0,3,1,1,3,3,2,0,0
270,2,41.5,0,0.0,21,534.5,0.004347826,0.02173913,0.0,0.0,3,2,2,2,13,2,1,0
271,8,157.3166667,0,0.0,48,691.95,0.012666667,0.021380952,0.0,0.0,10,2,2,1,1,2,0,0
273,1,0.0,0,0.0,14,1125.875,0.0,0.042857143,0.0,0.0,11,2,2,1,2,2,0,0
274,6,71.5,0,0.0,79,1854.26,0.039,0.06880303,0.0,0.0,7,2,2,9,1,2,0,0
275,0,0.0,0,0.0,6,196.5,0.0,0.016666667,0.0,0.0,11,1,1,7,2,2,0,0
276,5,106.3214286,0,0.0,37,1306.028022,0.004263566,0.010939177,0.0,0.0,5,2,4,1,3,2,0,0
277,3,68.33333333,0,0.0,39,1263.864951,0.007906977,0.025721669,0.0,0.0,11,3,2,1,2,2,0,1
278,2,11.0,0,0.0,51,2855.166667,0.0,0.012745098,0.0,0.0,11,2,2,4,3,2,0,0
279,0,0.0,0,0.0,9,640.6666667,0.0,0.011111111,0.0,0.0,3,3,2,7,1,2,1,0
280,0,0.0,0,0.0,27,1871.9,0.014814815,0.020740741,0.0,0.0,9,1,1,1,3,2,0,0
281,5,231.49999999999997,0,0.0,15,463.0,0.036363636,0.042207792,0.0,0.0,5,1,2,4,4,2,1,0
282,5,52.5,0,0.0,7,415.5,0.0,0.016666667,0.0,0.0,5,2,2,1,4,1,0,0
283,9,231.49999999999997,0,0.0,82,3394.1229175000003,0.001138211,0.011200631,0.0,0.0,11,3,2,5,2,2,0,0
284,0,0.0,0,0.0,16,200.0,0.034375,0.072115385,0.0,0.8,5,2,2,1,1,2,0,0
285,6,79.5,0,0.0,11,314.25,0.0,0.003333333,0.0,0.0,5,2,2,1,2,1,1,0
286,5,52.0,0,0.0,21,743.9166667,0.004,0.016,0.0,0.0,5,2,2,1,4,2,0,0
287,0,0.0,0,0.0,8,83.0,0.041666667500000004,0.095238095,0.0,0.0,3,1,2,2,1,2,0,0
288,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,12,3,3,1,8,1,0,0
289,1,46.0,0,0.0,82,3098.649444,0.018814433,0.037472815,0.0,0.0,8,2,2,6,1,2,0,0
290,0,0.0,0,0.0,3,51.0,0.0,0.1,0.0,0.0,11,2,2,3,2,0,0,0
291,0,0.0,0,0.0,4,249.0,0.0,0.025,0.0,0.0,12,2,4,1,1,2,0,0
292,0,0.0,0,0.0,62,1471.858333,0.041666667500000004,0.080437158,0.0,1.0,5,3,2,3,13,2,1,0
293,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,2,2,5,3,2,1,0
294,0,0.0,0,0.0,6,1098.5,0.041666667500000004,0.1,0.0,0.0,12,2,2,7,1,2,0,0
295,0,0.0,0,0.0,15,1269.5,0.014285714,0.061904762,0.0,0.6,5,2,4,9,3,2,0,0
296,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,12,1,1,4,1,2,1,0
297,0,0.0,0,0.0,8,209.5,0.0,0.025,0.0,0.0,2,2,2,1,1,2,0,0
298,5,60.5,0,0.0,5,50.0,0.0,0.025,0.0,0.0,12,8,13,9,20,0,1,1
299,4,119.3333333,0,0.0,82,3394.1229175000003,0.0,0.009057596,0.0,0.0,12,2,2,4,1,2,0,0
300,0,0.0,0,0.0,4,206.5,0.0,0.016666667,0.0,0.0,5,3,2,1,4,2,0,0
301,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.005268892,0.016769542,0.0,0.0,11,1,1,3,2,2,1,0
302,1,25.5,0,0.0,10,361.5,0.0,0.02,0.0,0.0,12,2,2,1,1,2,0,1
303,10,231.49999999999997,0,0.0,54,1256.293333,0.010344828,0.014367816,0.0,0.0,10,2,2,7,3,2,0,0
304,1,40.5,0,0.0,7,170.0,0.0,0.016666667,0.0,0.0,12,2,4,1,2,2,0,0
305,5,94.6,0,0.0,69,2222.419048,0.005092593,0.01496142,0.0,0.0,10,1,1,3,2,2,0,0
306,10,231.49999999999997,0,0.0,76,1985.894203,0.015630252,0.031102029,0.0,0.0,10,2,2,1,1,2,0,0
307,4,200.5238095,0,0.0,36,1934.990476,0.041666667500000004,0.043815476,0.0,1.0,5,3,2,7,2,2,1,0
308,3,46.0,0,0.0,59,3394.1229175000003,0.0,0.013559322,0.0,0.0,11,2,10,3,1,2,1,0
309,8,146.5333333,0,0.0,82,3394.1229175000003,0.0,0.009316239,0.0,0.0,10,2,2,3,2,2,0,0
310,8,172.2,0,0.0,28,682.2,0.001212121,0.007272727,0.0,0.0,5,2,2,5,13,2,0,0
311,1,67.5,0,0.0,11,816.5,0.0,0.016666667,0.0,0.0,12,1,1,6,2,1,0,0
312,1,60.5,0,0.0,10,449.5,0.025,0.033333333,0.0,0.0,12,1,8,2,20,2,0,0
313,4,112.0,0,0.0,39,1379.5,0.006349206,0.027777778,0.0,0.0,5,2,5,2,4,2,0,0
314,3,31.5,0,0.0,13,956.5,0.0,0.04,0.0,0.0,3,2,2,1,13,2,0,0
315,0,0.0,0,0.0,4,505.0,0.0,0.05,0.0,0.0,3,2,2,1,1,2,0,0
316,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,3,2,6,1,2,1,0
317,0,0.0,0,0.0,82,3247.433333,0.002439024,0.012804878,0.0,0.0,11,2,2,1,2,2,0,0
318,3,48.33333333,0,0.0,15,245.5,0.014285714,0.028571429,0.0,0.0,3,3,2,3,1,2,0,0
319,0,0.0,0,0.0,5,234.9666667,0.0,0.033333333,0.0,0.0,5,3,2,1,13,2,0,0
320,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,2,2,6,13,2,1,0
321,1,0.0,0,0.0,11,297.3,0.0,0.041666667,0.0,0.0,5,2,2,4,2,2,0,0
322,0,0.0,0,0.0,13,158.3333333,0.015384615,0.061538462,0.0,0.4,5,2,2,3,13,2,0,0
323,4,231.49999999999997,0,0.0,9,461.7333333,0.026666667,0.032991453,0.0,0.0,8,2,2,1,2,2,0,0
324,1,11.5,0,0.0,22,683.0524892,0.02,0.051268674,0.0,0.6,5,3,3,5,3,2,0,0
325,2,55.0,0,0.0,6,249.5,0.0,0.033333333,0.0,0.0,3,2,2,7,2,1,0,0
326,0,0.0,0,0.0,18,511.5,0.00952381,0.028571429,0.0,0.0,5,2,2,6,1,2,0,0
327,0,0.0,0,0.0,4,148.5,0.041666667500000004,0.083333333,0.0,0.0,3,1,1,1,1,2,1,0
328,0,0.0,0,0.0,19,411.8,0.021052632,0.044736842,0.0,0.8,5,2,2,1,1,2,0,0
329,0,0.0,0,0.0,9,249.41,0.022222222,0.005128205,0.0,0.0,11,1,2,1,4,2,0,0
330,7,150.3571429,0,0.0,82,3394.1229175000003,0.011148992,0.021904109,0.0,0.0,11,2,5,1,2,2,1,1
331,1,5.0,0,0.0,16,521.5,0.010526316,0.021052632,0.0,0.0,7,2,2,7,1,2,0,0
332,1,46.5,0,0.0,14,398.9791667,0.0,0.014285714,0.0,0.0,12,8,13,9,20,0,0,1
333,0,0.0,0,0.0,7,93.66666667,0.028571429,0.04,0.0,0.0,3,1,1,1,3,2,0,0
334,7,97.0,0,0.0,82,1778.125214,0.007967033,0.019990486,0.0,0.0,3,2,2,3,3,2,0,0
335,0,0.0,0,0.0,59,1889.7,0.005747126,0.014203612,0.0,0.6,5,2,2,1,3,2,0,0
336,10,231.49999999999997,0,0.0,52,3394.1229175000003,0.007795699,0.018264209,0.0,0.0,5,1,2,1,2,2,0,0
337,4,81.0,0,0.0,8,112.7285714,0.0,0.02,0.0,0.0,3,2,2,2,1,2,0,0
338,0,0.0,0,0.0,5,126.0833333,0.04,0.053333333,0.0,0.0,11,3,2,7,13,2,0,0
339,0,0.0,0,0.0,7,512.25,0.0,0.014285714,0.0,0.0,12,3,2,1,11,1,0,0
340,6,125.5,0,0.0,19,1409.416667,0.002469136,0.023703704,0.0,0.0,3,1,8,3,2,2,0,0
341,0,0.0,0,0.0,6,13.0,0.041666667500000004,0.103571429,0.0,0.0,3,2,2,1,3,2,0,0
342,0,0.0,0,0.0,3,54.4,0.0,0.066666667,0.0,0.0,8,1,1,3,3,2,1,0
343,2,210.6,0,0.0,4,97.6,0.0,0.016666667,0.0,0.0,11,3,2,7,6,1,1,0
344,4,77.1,0,0.0,4,41.7,0.0,0.028571429,0.0,0.0,9,2,2,4,6,2,1,0
345,2,96.0,0,0.0,5,122.0,0.028571429,0.05,0.0,0.0,5,1,1,1,15,2,1,0
346,3,53.25,0,0.0,82,3057.809524,0.0,0.002734559,0.0,0.0,5,4,1,5,1,2,1,1
347,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,4,1,4,3,2,0,0
348,1,120.5,0,0.0,22,1148.166667,0.009090909,0.036363636,0.0,0.0,11,2,2,1,1,2,1,1
349,5,85.33333333,0,0.0,82,3394.1229175000003,0.003993856,0.01587654,0.0,0.0,11,2,2,1,10,2,0,1
350,4,98.91666667,0,0.0,82,3394.1229175000003,0.002654867,0.011061947,0.0,0.0,11,1,2,6,2,2,0,0
351,0,0.0,0,0.0,35,2068.928571,0.0,0.014285714,0.0,0.0,5,2,6,6,6,2,0,1
352,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,7,1,1,1,1,2,1,0
353,6,231.49999999999997,0,0.0,12,342.125,0.0,0.007142857,0.0,0.0,11,1,2,3,2,1,0,0
354,2,7.0,0,0.0,21,467.952381,0.041666667500000004,0.068253968,0.0,0.0,5,2,5,1,3,2,0,0
355,5,168.0,0,0.0,31,1239.083333,0.006666667,0.02,0.0,0.0,5,3,2,6,13,2,0,0
356,1,22.2,0,0.0,34,606.2,0.0,0.001388889,0.0,0.0,10,2,2,7,3,1,1,0
357,4,138.3333333,0,0.0,3,277.5,0.0,0.011111111,0.0,0.0,5,3,3,3,2,1,0,0
358,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,4,1,3,2,0,0
359,0,0.0,0,0.0,30,480.25,0.007777778,0.025,0.0,0.0,3,2,2,7,1,2,0,0
360,8,152.0,0,0.0,4,72.5,0.0,0.00952381,0.0,0.0,11,2,2,1,8,1,0,0
361,1,0.0,0,0.0,9,300.3333333,0.041666667,0.06875,0.0,0.0,12,3,2,9,1,2,0,0
362,1,58.0,0,0.0,2,7.0,0.0,0.066666667,0.0,0.0,5,3,2,3,19,1,1,0
363,10,210.8555556,0,0.0,82,3394.1229175000003,0.006369427,0.013305319,0.0,0.6,5,1,1,3,1,2,0,0
364,1,52.0,0,0.0,12,293.5,0.015384615,0.035897436,0.0,0.0,5,1,1,1,3,2,1,0
365,0,0.0,0,0.0,26,419.352381,0.007692308,0.037130178,0.0,0.8,5,2,4,3,2,2,0,0
366,10,231.49999999999997,0,0.0,36,2111.341667,0.004347826,0.014492754,0.0,0.0,2,2,6,1,2,2,0,1
367,0,0.0,0,0.0,23,660.4047619,0.016,0.025,0.0,0.6,5,1,1,1,4,2,0,1
368,0,0.0,0,0.0,12,213.2833333,0.016666667,0.041666667,0.0,0.0,8,3,2,3,4,2,0,0
369,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.011520436,0.027243522,0.0,0.0,11,1,1,3,2,2,0,0
370,0,0.0,0,0.0,40,1111.245175,0.01475,0.020429089,0.0,0.0,5,3,2,1,2,2,0,0
371,2,28.2,0,0.0,82,3161.074762,0.017699115,0.042576205,0.0,0.0,8,2,2,2,1,2,0,0
372,0,0.0,0,0.0,16,316.0,0.025,0.0375,0.0,0.0,11,1,8,9,2,2,0,0
373,7,56.3,0,0.0,15,315.4,0.0,0.011111111,0.0,0.0,10,2,2,1,2,1,0,0
374,1,7.0,0,0.0,53,2247.608298,0.004848485,0.016751935,0.0,0.0,5,1,1,3,4,2,0,0
375,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,3,2,1,1,2,0,0
376,0,0.0,0,0.0,24,324.0,0.041666667500000004,0.103571429,0.0,0.6,5,3,2,6,13,2,0,0
377,0,0.0,0,0.0,13,649.25,0.0,0.015384615,0.0,0.0,2,2,2,1,5,1,0,0
378,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,12,1,1,4,1,2,0,0
379,0,0.0,0,0.0,22,464.3833333,0.0,0.002272727,0.0,0.0,11,2,2,1,8,1,0,0
380,0,0.0,0,0.0,16,650.8333333,0.0,0.019047619,0.0,0.0,5,2,2,7,2,2,0,1
381,0,0.0,0,0.0,69,2077.806007,0.004830918,0.018561873,0.0,0.0,11,2,2,4,2,2,0,0
382,1,89.0,0,0.0,17,1175.5,0.0,0.0125,0.0,0.0,5,1,1,3,4,1,1,1
383,0,0.0,0,0.0,3,261.0,0.0,0.066666667,0.0,0.0,3,2,5,1,10,2,0,0
384,4,43.5,0,0.0,39,930.3,0.001190476,0.010997732,0.0,0.0,3,4,5,1,3,2,1,0
385,0,0.0,0,0.0,4,72.4,0.041666667500000004,0.103571429,0.0,0.0,7,1,1,3,3,2,0,0
386,3,47.0,0,0.0,82,3394.1229175000003,0.0,0.004387373,0.0,0.0,11,2,2,3,2,1,0,1
387,6,141.0,0,0.0,82,3394.1229175000003,0.002721088,0.01562134,0.0,0.0,11,2,2,1,2,2,0,0
388,8,139.6818182,0,0.0,45,2003.415152,0.007142857,0.00755102,0.0,0.0,3,2,2,4,2,2,0,1
389,4,56.0,0,0.0,10,709.0,0.0,0.016666667,0.0,0.0,3,2,2,1,2,1,0,0
390,0,0.0,0,0.0,11,169.1666667,0.0,0.036363636,0.0,0.0,10,2,2,1,1,2,0,0
391,5,231.49999999999997,0,0.0,20,525.6666667,0.0,0.004545455,0.0,0.0,5,1,2,3,2,2,0,0
392,1,9.0,0,0.0,8,602.0,0.0,0.044444444,0.0,0.0,11,4,1,7,3,2,0,0
393,4,70.5,0,0.0,3,51.3,0.0,0.00952381,0.0,0.0,9,3,3,4,5,1,0,0
394,3,107.2083333,0,0.0,17,513.25,0.0,0.012030075,0.0,0.0,11,2,2,1,10,2,0,1
395,0,0.0,0,0.0,20,2271.0,0.0,0.025,0.0,0.0,3,2,2,1,1,2,0,0
396,0,0.0,0,0.0,10,385.0,0.0,0.022222222,0.0,0.0,12,2,2,3,2,1,1,0
397,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.006547137,0.015792367,0.0,0.0,11,1,1,1,3,2,0,0
398,0,0.0,0,0.0,11,205.75,0.018181818,0.036363636,0.0,0.0,12,4,1,8,2,2,0,0
399,8,231.49999999999997,0,0.0,19,548.8831169,0.0,0.007674572,0.0,0.0,5,3,2,1,2,2,1,0
400,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.2,5,2,2,1,13,2,0,0
401,10,231.49999999999997,0,0.0,46,1535.242063,0.021938776,0.031768707,0.0,0.4,5,1,1,3,4,2,0,0
402,0,0.0,0,0.0,4,478.0333333,0.041666667500000004,0.047619048,0.0,0.0,11,1,1,3,2,2,1,0
403,0,0.0,0,0.0,8,198.9,0.041666667500000004,0.103571429,0.0,0.0,7,1,1,1,3,2,0,0
404,0,0.0,0,0.0,3,55.0,0.041666667500000004,0.1,0.0,0.0,3,3,2,3,3,2,0,0
405,9,160.0,0,0.0,48,3394.1229175000003,0.007272727,0.011515152,0.0,0.0,3,2,6,1,8,2,1,1
406,0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,0.0,0.0,3,1,1,3,1,2,0,0
407,0,0.0,0,0.0,3,69.0,0.0,0.066666667,0.0,1.0,5,3,2,1,20,2,1,0
408,5,52.0,0,0.0,16,866.5,0.0,0.011764706,0.0,0.0,5,2,2,1,2,2,0,0
409,0,0.0,0,0.0,7,243.0,0.041666667500000004,0.085714286,0.0,0.0,5,2,2,6,4,2,0,0
410,0,0.0,0,0.0,5,17.0,0.0,0.04,0.0,0.0,5,4,2,3,1,2,0,0
411,0,0.0,0,0.0,6,339.5,0.0,0.033333333,0.0,0.0,11,2,2,1,3,2,0,0
412,0,0.0,0,0.0,3,90.0,0.0,0.066666667,0.0,0.0,3,1,2,5,10,2,0,0
413,0,0.0,0,0.0,57,2163.96,0.039285714,0.061313776,0.0,0.0,7,3,2,6,3,2,0,0
414,0,0.0,0,0.0,34,920.55,0.030588235,0.042913165,0.0,0.0,12,3,2,1,1,2,1,0
415,5,231.49999999999997,0,0.0,17,341.6166667,0.0,0.00627451,0.0,0.0,7,1,1,2,4,2,1,0
416,1,17.0,0,0.0,12,616.4,0.0,0.018181818,0.0,0.0,3,1,1,3,1,2,1,0
417,0,0.0,0,0.0,15,183.8333333,0.041666667500000004,0.073333333,0.0,0.8,5,3,2,1,3,2,0,0
418,0,0.0,0,0.0,65,1803.584127,0.023794872,0.031250162,0.0,0.8,5,3,2,6,3,2,0,0
419,3,100.92,0,0.0,9,168.02,0.0,0.045454545,0.0,0.0,10,3,2,1,1,2,1,0
420,0,0.0,0,0.0,7,297.0,0.028571429,0.071428571,0.0,0.8,5,1,1,1,1,2,0,0
421,0,0.0,0,0.0,6,66.25,0.0,0.066666667,0.0,0.0,11,2,2,9,1,2,0,0
422,0,0.0,0,0.0,3,8.0,0.041666667500000004,0.103571429,0.0,0.0,3,2,4,1,3,2,0,0
423,4,64.5,0,0.0,28,852.3333333,0.013793103,0.02454844,0.0,0.0,5,2,2,1,7,2,1,0
424,0,0.0,0,0.0,3,11.0,0.041666667500000004,0.103571429,0.0,0.0,3,3,3,1,1,2,0,0
425,3,61.19642857,0,0.0,24,747.4,0.028985507,0.025793651,0.0,0.4,5,3,2,6,11,2,0,0
426,0,0.0,0,0.0,6,109.25,0.0,0.033333333,0.0,0.0,12,8,13,9,20,0,0,0
427,5,62.0,0,0.0,40,737.2619048,0.013333333,0.028888889,0.0,0.6,5,2,2,7,2,2,0,0
428,2,76.0,0,0.0,40,1209.802992,0.004878049,0.01624838,0.0,0.0,3,1,1,2,2,2,0,0
429,2,21.0,0,0.0,27,694.0,0.007142857,0.014285714,0.0,0.8,5,2,2,1,2,2,0,0
430,7,194.0833333,0,0.0,15,446.25,0.0,0.015686275,0.0,0.0,12,2,2,1,2,2,0,0
431,0,0.0,0,0.0,6,202.0,0.033333333,0.05,0.0,0.4,5,2,2,6,4,2,0,0
432,0,0.0,0,0.0,17,252.0,0.023529412,0.052941176,0.0,0.8,5,2,7,9,11,2,0,0
433,1,42.0,0,0.0,46,838.6833333,0.0,0.015416667,0.0,0.0,3,2,2,1,10,2,0,0
434,0,0.0,0,0.0,10,1038.333333,0.0,0.008333333,0.0,0.6,5,2,2,4,1,2,0,0
435,7,58.6,0,0.0,20,585.8833333,0.017391304,0.044637681,0.0,0.0,7,1,1,1,4,2,1,0
436,6,105.5,0,0.0,81,2961.483333,0.007058824,0.026666667,0.0,0.0,5,2,2,5,4,2,0,0
437,5,231.49999999999997,0,0.0,25,884.5,0.0,0.003571429,0.0,0.0,7,2,10,2,2,1,1,1
438,0,0.0,0,0.0,36,2070.325,0.008333333,0.030925926,0.0,0.0,12,1,1,1,2,2,0,0
439,0,0.0,0,0.0,10,165.0,0.03,0.046666667,0.0,0.0,11,1,1,1,2,2,1,1
440,1,8.0,0,0.0,29,826.85,0.007142857,0.029591837,0.0,0.0,5,1,1,3,4,2,0,1
441,0,0.0,0,0.0,12,276.0,0.0,0.008333333,0.0,0.0,5,4,5,9,2,1,0,0
442,10,228.35,0,0.0,3,28.6,0.0,0.001851852,0.0,0.0,10,2,2,7,5,1,0,0
443,0,0.0,0,0.0,5,55.5,0.0,0.04,0.0,0.0,12,3,2,3,6,2,0,0
444,0,0.0,0,0.0,8,170.0,0.041666667500000004,0.08,0.0,0.0,3,1,1,7,3,2,1,0
445,0,0.0,0,0.0,7,180.0,0.028571429,0.057142857,0.0,0.6,5,2,2,1,4,2,0,0
446,1,7.5,0,0.0,19,216.1666667,0.038095238,0.058730159,0.0,0.6,5,2,5,1,3,2,0,0
447,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,3,2,2,10,2,0,0
448,3,136.5,0,0.0,10,412.0833333,0.0,0.016666667,0.0,0.0,12,3,3,3,2,1,0,0
449,0,0.0,0,0.0,6,81.75,0.0,0.066666667,0.0,0.0,11,2,2,1,3,2,0,1
450,5,151.3333333,0,0.0,11,283.3333333,0.033333333,0.058333333,0.0,0.0,11,2,2,6,20,2,0,1
451,0,0.0,0,0.0,6,82.0,0.041666667500000004,0.103571429,0.0,0.6,5,2,2,3,1,2,0,0
452,0,0.0,0,0.0,39,922.4006061,0.0,0.001709402,0.0,0.0,9,3,2,1,2,1,0,1
453,0,0.0,0,0.0,12,115.05,0.0,0.018181818,0.0,0.0,5,4,2,1,3,2,1,0
454,3,47.4,0,0.0,21,961.52,0.030434783,0.053623188,0.0,0.0,8,3,2,4,4,2,0,0
455,2,37.5,0,0.0,2,492.5,0.0,0.05,0.0,0.0,3,2,2,1,2,2,0,0
456,1,5.5,0,0.0,7,277.0,0.041666667500000004,0.035555556,0.0,0.4,5,1,1,1,3,2,0,0
457,4,49.85714286,0,0.0,82,3394.1229175000003,0.008843537,0.023561816,0.0,0.0,11,2,2,1,2,2,0,1
458,7,38.6,0,0.0,70,1087.7,0.0,0.004861111,0.0,0.0,10,2,2,4,5,2,0,0
459,0,0.0,0,0.0,28,1344.458333,0.007142857,0.032380952,0.0,0.0,11,2,2,7,2,2,0,0
460,0,0.0,0,0.0,20,1016.883333,0.035,0.052333333,0.0,0.0,7,3,2,4,4,2,0,0
461,0,0.0,0,0.0,13,222.5,0.0,0.007692308,0.0,0.0,5,2,2,7,2,2,0,0
462,0,0.0,0,0.0,7,16.0,0.0,0.033333333,0.0,0.0,12,1,1,1,2,2,1,0
463,5,58.28571429,0,0.0,82,3394.1229175000003,0.002247191,0.010759765,0.0,0.0,11,2,2,1,2,2,0,0
464,7,61.08,0,0.0,39,1324.85,0.0,0.01627907,0.0,0.0,10,2,2,1,4,2,0,0
465,0,0.0,0,0.0,7,72.25,0.041666667500000004,0.103571429,0.0,0.0,12,1,1,4,3,2,1,0
466,3,90.51111111,0,0.0,24,669.9166667,0.0,0.002777778,0.0,0.0,5,2,2,4,3,1,0,0
467,5,59.0,0,0.0,82,3394.1229175000003,0.002597403,0.010709751,0.0,0.0,11,2,2,1,1,2,0,0
468,0,0.0,0,0.0,3,12.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,4,3,6,2,0,0
469,0,0.0,0,0.0,5,517.5,0.025,0.1,0.0,0.0,5,1,1,2,4,2,0,0
470,0,0.0,0,0.0,10,852.0,0.0,0.009090909,0.0,0.0,2,2,2,3,6,2,0,0
471,0,0.0,0,0.0,7,611.0833333,0.0,0.016666667,0.0,0.0,12,3,2,6,8,1,0,0
472,0,0.0,0,0.0,10,447.1333333,0.0,0.018181818,0.0,0.0,10,2,2,5,2,1,1,1
473,1,71.6,0,0.0,28,559.8666667,0.003448276,0.013793103,0.0,0.0,11,2,2,1,1,2,1,0
474,2,14.0,0,0.0,5,45.25,0.0,0.038095238,0.0,0.0,12,2,2,1,2,2,0,0
475,4,61.0,0,0.0,16,502.5,0.0,0.00952381,0.0,0.0,5,4,1,2,3,2,1,1
476,0,0.0,0,0.0,5,28.0,0.041666667500000004,0.103571429,0.0,0.4,5,3,2,4,3,2,0,0
477,7,157.5,0,0.0,42,3394.1229175000003,0.005142857,0.018193939,0.0,0.0,5,2,2,1,2,2,0,0
478,3,152.0,0,0.0,9,358.4,0.0,0.015384615,0.0,0.0,10,2,2,1,2,1,1,0
479,8,185.0,0,0.0,14,186.1666667,0.021052632,0.035087719,0.0,0.0,5,3,2,3,4,2,0,0
480,8,120.6666667,0,0.0,44,1470.333333,0.016,0.019207792,0.0,0.0,5,1,2,1,4,2,1,0
481,0,0.0,0,0.0,27,610.1916667,0.015384615,0.03974359,0.0,0.0,12,2,2,2,2,2,0,0
483,10,231.49999999999997,0,0.0,77,2697.022104,0.0,0.009471471,0.0,0.0,11,1,1,9,2,2,0,0
484,1,37.0,0,0.0,23,1817.0,0.041666667500000004,0.073696145,0.0,0.0,5,3,2,1,13,2,0,0
485,1,73.0,0,0.0,32,593.0,0.0,0.013541667,0.0,0.0,11,2,2,3,6,2,0,0
486,0,0.0,0,0.0,54,2593.1,0.018181818,0.039393939,0.0,0.0,8,2,2,1,3,2,0,0
487,9,140.5,0,0.0,35,1090.490476,0.013675214,0.016892552,0.0,0.0,3,1,1,3,2,2,1,0
488,0,0.0,0,0.0,4,39.0,0.04,0.06,0.0,0.4,5,2,5,1,1,2,0,0
489,2,32.0,0,0.0,16,230.1,0.0,0.0125,0.0,0.0,5,2,2,2,1,2,1,0
490,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,2,3,6,2,0,0
491,0,0.0,0,0.0,42,1349.25,0.0,0.004065041,0.0,0.0,5,1,1,6,4,2,1,0
493,1,185.0,0,0.0,6,133.3333333,0.0,0.019230769,0.0,0.0,3,3,2,3,3,2,0,0
494,3,26.0,0,0.0,2,22.0,0.0,0.02,0.0,0.8,5,2,2,1,4,2,0,0
495,0,0.0,0,0.0,16,530.625,0.0,0.0125,0.0,0.0,11,2,5,3,3,2,1,0
496,4,166.5,0,0.0,21,452.8141026,0.041666667500000004,0.047238095,0.0,0.0,5,3,2,4,3,2,0,0
497,10,231.49999999999997,0,0.0,31,1694.333333,0.017142857,0.039047619,0.0,0.0,11,2,2,4,3,2,0,0
498,0,0.0,0,0.0,8,388.0,0.025,0.033333333,0.0,0.6,5,2,5,3,2,1,0,0
